Title,Description,Author,Link,Image
‘The Maze Runner’ Reboot in the Works with ‘Transcendence’ Scribe Jack Paglen in Talks to Write (Exclusive),"The Maze Runner is back at the starting line. 20th Century Studios is rebooting the sci-fi action adventure franchise, which ran as a trilogy from 2014 to 2018. The Disney arm is in negotiations to tap Jack Paglen, perhaps best known for writing the Johnny Depp-starring sci-fi movie Transcendence, to pen the script for a […]",Borys Kit,https://www.hollywoodreporter.com/movies/movie-news/the-maze-runner-reboot-in-the-works-1235889793/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/Jack-Paglen-and-The-Maze-Runner-NEW-Split-Getty-H-2024.jpg?w=450&h=253&crop=1
Matthias Glasner’s ‘Dying’ Wins German Film Awards,"Matthias Glasner’s epic dysfunctional family drama Dying has won the top prize for best film at the 2024 German Film Awards, the Lolas. Dying was one of the critical favorites at this year’s Berlin Film Festival, where Glasner won the Silver Bear for best screenplay. The film stars Lars Eidinger as a classical conductor with an extremely dysfunctional family. In […]",Scott Roxborough,https://www.hollywoodreporter.com/movies/movie-news/2024-german-film-award-winners-1235889560/,https://www.hollywoodreporter.com/wp-content/uploads/2024/02/Sterben-Lars-Eidinger.jpeg?w=450&h=253&crop=1
Chris Pine Says Getting ‘Princess Diaries 2’ Role Was “Absolutely Earth-Shattering”,"In a preview from his conversation with Willie Geist for Sunday TODAY, Chris Pine looked back at how much his role as Anne Hathaway’s love interest in The Princess Diaries 2: Royal Engagement impacted his career. Pine recalled the exact moment he got the life-changing call saying he had been cast as Nicholas Devereaux. He […]",Tatiana Tenreyro,https://www.hollywoodreporter.com/movies/movie-news/chris-pine-life-changing-role-princess-diaries-2-1235889885/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/MCDPRDI_EC057-H-2024.jpg?w=450&h=253&crop=1
‘The Idea of You’ Team on Creating a Pop Star in Nicholas Galitzine: “He Just Made the Songs Come Alive”,"In 2022, Nicholas Galitzine was on the main stage of “Coachella”, flanked by bandmates Jaiden Anthony, Raymond Cham Jr., Vik White, and Dakota Adan. Surrounding them were 5,000 screaming fans, chanting at the top of their lungs, “August Moon! August Moon! August Moon!” For most of the guys, who are professional dancers, this was somewhat […]",Cat Cardenas,https://www.hollywoodreporter.com/movies/movie-features/nicholas-galitizine-the-idea-of-you-music-boy-band-1235889657/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/IDEA_2023_UT_221122_WETALI_00152RC_3000-EMBED-2024.jpg?w=450&h=253&crop=1
Cannes Film Festival: Kevin Costner Will Guest on THR’s ‘Awards Chatter’ Podcast Live From the Palais,"The Hollywood Reporter and Campari are pleased to invite attendees of the upcoming Cannes Film Festival to a very special event at the fest: a live in-depth interview with Kevin Costner, the legendary actor and Oscar-winning filmmaker, followed by a cocktail reception. On Sunday, May 19, at 11:30am Cannes time, Costner will sit down with […]",Scott Feinberg,https://www.hollywoodreporter.com/movies/movie-news/cannes-film-festival-kevin-costner-awards-chatter-podcast-1235877110/,https://www.hollywoodreporter.com/wp-content/uploads/2024/04/KC.jpg?w=450&h=253&crop=1
"‘Tarot’ Star Jacob Batalon on Horoscopes, ‘Spider-Man 4’ Rumors and Wanting to Show His Range","Before he returns to the role of Spider-Man’s best friend, “Guy in the Chair” and emergency sorcerer, Jacob Batalon is deepening his relationship with Sony Pictures. Today, Batalon is back on the big screen in the studio’s supernatural horror film, Tarot. Written and directed by Anna Halberg and Spenser Cohen, Tarot chronicles seven college friends […]",Brian Davids,https://www.hollywoodreporter.com/movies/movie-features/tarot-star-jacob-batalon-spider-man-1235889263/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/GettyImages-1410365876-copy.jpg?w=450&h=253&crop=1
How Andy Serkis and Matt Reeves Supported ‘Kingdom of the Planet of the Apes’,"Andy Serkis and Matt Reeves, who collaborated on 2014’s Dawn of the Planet of the Apes and 2017’s War for the Planet of the Apes, may not lead the new adaptation, but still played a role in Kingdom of the Planet of the Apes. At the film’s Los Angeles premiere on Thursday, Kingdom director Wes […]",Kirsten Chuba,https://www.hollywoodreporter.com/movies/movie-news/andy-serkis-matt-reeves-kingdom-of-the-planet-of-the-apes-1235889620/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/GettyImages-2150173833.jpg?crop=0px%2C15px%2C5048px%2C2825px&resize=450%2C253
"‘CODA’ Filmmaker Siân Heder to Direct Paramount’s ‘Tomorrow, and Tomorrow, and Tomorrow’","Siân Heder, whose CODA won the Oscar for best picture in 2022, has signed on to direct Tomorrow, and Tomorrow, and Tomorrow, Paramount Pictures’ adaptation of the best selling novel by Gabrielle Zevin. Marty Bowen, Wyck Godfrey and Isaac Klausner will produce via their book-friendly Temple Hill banner. Described as a modern love story that spans three […]",Borys Kit,https://www.hollywoodreporter.com/movies/movie-news/tomorrow-and-tomorrow-and-tomorrow-movie-1235889653/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/Sian-Heder-WIF-Oscars-Nominees-Party-GettyImages-2069868022-H-2024.jpg?w=450&h=253&crop=1
Apple Releases May the 4th ‘Star Wars’ Ad Starring 172 Real-Life Fans,"Apple and Disney have joined forces, so to speak, for a Star Wars-themed ad. The clever commercial (below) is timed for “Star Wars Day,” May the 4th, and touts iPhone 15’s “Precision Finding for Find My Friends” feature. The setup: A Star Wars fan cosplaying as a Mandalorian (played by real-life fan Owen Jardiniano) journeys […]",James Hibberd,https://www.hollywoodreporter.com/movies/movie-news/apple-star-wars-ad-may-the-4th-1235889651/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/Screen-Shot-2024-05-03-at-11.22.36-AM-2.png?w=450&h=253&crop=1
"Jamie Bell, Olivia Cooke Join ‘Takes One To Know One’ From ‘Nocturnal’ Director","Olivia Cooke and Jamie Bell have signed on to star in Takes One To Know One, a contemporary romance from Italian director Nathalie Biancheri (Nocturnal) based on Brooke Baker’s 2022 Black List script. The Ready Player One and House of the Dragon actress and the All of Us Strangers and Rocketman actor will play Eleanor […]",Scott Roxborough,https://www.hollywoodreporter.com/movies/movie-news/jamie-bell-olivia-cooke-romance-takes-one-to-know-one-1235889568/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/Olivia-Cooke-and-Jamie-Bell-Split-Getty-H-2024.jpg?w=450&h=253&crop=1
Why ‘The Idea of You’ Strays From Book’s Ending,"[This story contains spoilers to the The Idea of You film on Prime Video.] The Idea of You starts like any other romance movie: A boy and girl meet, fall in love, and maybe have a swoon-worthy ending. But what happens when the girl is a 40-year-old woman, the boy is a 24-year-old boy band […]",Lexy Perez,https://www.hollywoodreporter.com/movies/movie-features/the-idea-of-you-director-michael-showalter-interview-1235887375/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/2024_05-Idea_of_You-01-H-2024.jpg?w=450&h=253&crop=1
Jerry Seinfeld’s ‘Unfrosted’ Divides Critics: “One of Decade’s Worst Movies”,"Jerry Seinfeld is having an odd time lately. Fans and critics really enjoyed his appearance in HBO’s Curb Your Enthusiasm series finale — which creator Larry David used to both comment on, and improve upon, the much-maligned Seinfeld closer. But this week, the 70-year-old comedy legend was slammed on social media for a recent interview […]",James Hibberd,https://www.hollywoodreporter.com/movies/movie-news/jerry-seinfeld-unfrosted-reviews-netflix-1235889540/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/MCDUNTH_ZX0632.jpg?w=450&h=253&crop=1
Box Office: Ryan Gosling’s ‘The Fall Guy’ Lands $3.15M in Previews,The Ryan Gosling fronted action comedy The Fall Guy has landed $3.15 million over Thursday previews at the domestic box office. The Univeral title — inspired by the 1980s TV show of the same name starring Lee Majors — is tracking to open in the $30 million to $35 million range. Its net budget is […],Mia Galuppo,https://www.hollywoodreporter.com/movies/movie-news/the-fall-guy-box-office-ryan-gosling-1235889576/,https://www.hollywoodreporter.com/wp-content/uploads/2024/04/2565_FP4_00024-copy.jpg?w=450&h=253&crop=1
"‘Alpha,’ New Film From ‘Titane’ Director, Heading to Cannes Market","Alpha, the new, still-top-secret film from Titane director Julia Ducournau will be one of the hot projects being shopped to buyers at this year’s Cannes film market. About Elly and Paterson actress Golshifteh Farahani and French star Tahar Rahim (A Prophet, The Mauritanian) are set to star in the feature, the plot details of which […]",Scott Roxborough,https://www.hollywoodreporter.com/movies/movie-news/titane-director-new-film-alpha-cannes-market-1235889520/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/GettyImages-1493858928.jpg?crop=0px%2C64px%2C2997px%2C1679px&resize=450%2C253
"Andrew Garfield, Claire Foy to Star in Film Adaptation of Enid Blyton’s ‘The Magic Faraway Tree’","Andrew Garfield and Claire Foy will lead the film adaptation of Enid Blyton’s children’s classic The Magic Faraway Tree. The story from the author, based on her The Faraway Tree series of novels for children, follows Polly and Tim and their children Beth, Joe and Fran — a modern family who find themselves forced to […]",Lily Ford,https://www.hollywoodreporter.com/movies/movie-news/andrew-garfield-claire-foy-the-magic-faraway-tree-film-1235889477/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/thumbnail_image001.jpg?w=450&h=253&crop=1
"Israeli-Palestinian Film Collective, Ukraine War Archive to Get Sheffield DocFest Spotlight","The Sheffield DocFest 2024 will shine the spotlight on a collective of Palestinian and Israeli filmmakers, the Ukraine War Archive project, and more, as organizers on Friday unveiled that the theme for the 31st edition of the English festival will be “Reflections on Realities.” The event, taking place June 12-17, will offer a special program of […]",Georg Szalai,https://www.hollywoodreporter.com/movies/movie-news/palestinian-israeli-film-collective-ukraine-war-sheffield-docfest-1235889455/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/No-Other-Land.jpg?w=450&h=253&crop=1
Far East Film Festival: Mitsuhiro Mihara’s Family Drama ‘Takano Tofu’ Wins Top Prize,"On a big night for Japan, Mitsuhiro Mihara’s Takano Tofu took home the top prize at the 26th Far East Film Festival (FEFF), which concluded on Thursday night in the northern Italian city of Udine. The family drama, which stars Tatsuya Fuji and Kumiko Aso as a father and daughter who run a tofu store […]",Abid Rahman,https://www.hollywoodreporter.com/movies/movie-news/far-east-film-festival-2024-winners-list-1235889383/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/GMnD4zLXsAAFMNr.jpg?w=450&h=253&crop=1
Ryan Gosling Would Like to Redo ‘La La Land’ Scene Because of His “La La Hand” on the Movie Poster,"Ryan Gosling has revealed a moment in 2016’s La La Land that still “haunts” him to this day. In an interview for WSJ Magazine‘s “The One” video series, the actor admitted that if he could, he would reshoot the film’s dance sequence with co-star Emma Stone that was featured on the movie’s promo poster. As […]",Carly Thomas,https://www.hollywoodreporter.com/movies/movie-news/ryan-gosling-la-la-land-dance-sequence-haunts-him-1235889396/,https://www.hollywoodreporter.com/wp-content/uploads/2023/02/MCDLALA_EC031-H-2023.jpg?w=450&h=253&crop=1
‘Unfrosted’ Review: Melissa McCarthy in Jerry Seinfeld’s Lightweight but Satisfying Pop-Tarts Origin Story,"Directing a feature for the first time, the sitcom legend also stars in the Netflix movie as a cereal company executive involved in the race to create a toaster pastry.",Sheri Linden,https://www.hollywoodreporter.com/movies/movie-reviews/unfrosted-review-melissa-mccarthy-jerry-seinfeld-netflix-1235886194/,https://www.hollywoodreporter.com/wp-content/uploads/2024/01/Unfrosted-Netflix.jpg?w=450&h=253&crop=1
Naomi Osaka Shares Her Own Tennis Moves Set to ‘Challengers’ Score,"Tennis star Naomi Osaka offered her response to Luca Guadagnino’s buzzy tennis movie Challengers on Thursday, sharing her own moves on the court set to the movie’s viral techno score. On TikTok, Osaka posted a video of herself moving through a tennis serve and twirling her racket with her fingers after writing, “Me after watching […]",Zoe G Phillips,https://www.hollywoodreporter.com/movies/movie-news/naomi-osaka-challengers-inspiration-1235889346/,https://www.hollywoodreporter.com/wp-content/uploads/2024/05/NaomiOsakaGettyImages-2150135041.jpg?w=450&h=253&crop=1
